id;sample;title;author;year;coef;significance;coded;tot_attributes;tasks;n_levels_biggests_attribute;n_sample
33;1;When Do Voters Sanction Corrupt Politicians?;Klašnja, Lupu, & Tucker;2020;0.025;1;APPENDIX, Table A4, all respondents;5;1;4;8668
33;1;When Do Voters Sanction Corrupt Politicians?;Klašnja, Lupu, & Tucker;2020;-0.02;1;APPENDIX, Table A4, all respondents;5;1;4;8668
34;1;More Important, but for What Exactly? The Insignificant Role of Subjective Issue Importance in Vote Decisions;Leeper & Robison;2020;-0.034999999999999996;1;APPENDIX 4, Figure OA8, Choice;13;5;6;743
34;1;More Important, but for What Exactly? The Insignificant Role of Subjective Issue Importance in Vote Decisions;Leeper & Robison;2020;0;0;APPENDIX 4, Figure OA8, Choice;13;5;6;743
34;1;More Important, but for What Exactly? The Insignificant Role of Subjective Issue Importance in Vote Decisions;Leeper & Robison;2020;-0.01;0;APPENDIX 4, Figure OA8, Choice;13;5;6;743
34;1;More Important, but for What Exactly? The Insignificant Role of Subjective Issue Importance in Vote Decisions;Leeper & Robison;2020;-0.02;0;APPENDIX 4, Figure OA8, Choice;13;5;6;743
34;1;More Important, but for What Exactly? The Insignificant Role of Subjective Issue Importance in Vote Decisions;Leeper & Robison;2020;-0.04;0;APPENDIX 4, Figure OA8, Choice;13;5;6;743
34;1;More Important, but for What Exactly? The Insignificant Role of Subjective Issue Importance in Vote Decisions;Leeper & Robison;2020;-0.005;0;APPENDIX 4, Figure OA8, Choice;13;5;6;743
34;1;More Important, but for What Exactly? The Insignificant Role of Subjective Issue Importance in Vote Decisions;Leeper & Robison;2020;-0.02;0;APPENDIX 4, Figure OA8, Choice;13;5;6;743
34;1;More Important, but for What Exactly? The Insignificant Role of Subjective Issue Importance in Vote Decisions;Leeper & Robison;2020;-0.025;0;APPENDIX 4, Figure OA8, Choice;13;5;6;743
34;1;More Important, but for What Exactly? The Insignificant Role of Subjective Issue Importance in Vote Decisions;Leeper & Robison;2020;-0.125;1;APPENDIX 4, Figure OA8, Choice;13;5;6;743
34;1;More Important, but for What Exactly? The Insignificant Role of Subjective Issue Importance in Vote Decisions;Leeper & Robison;2020;0;0;APPENDIX 4, Figure OA8, Choice;13;5;6;743
34;1;More Important, but for What Exactly? The Insignificant Role of Subjective Issue Importance in Vote Decisions;Leeper & Robison;2020;-0.005;0;APPENDIX 4, Figure OA8, Choice;13;5;6;743
34;1;More Important, but for What Exactly? The Insignificant Role of Subjective Issue Importance in Vote Decisions;Leeper & Robison;2020;0.005;0;APPENDIX 4, Figure OA8, Choice;13;5;6;743
34;1;More Important, but for What Exactly? The Insignificant Role of Subjective Issue Importance in Vote Decisions;Leeper & Robison;2020;-0.01;0;APPENDIX 4, Figure OA8, Choice;13;5;6;743
34;1;More Important, but for What Exactly? The Insignificant Role of Subjective Issue Importance in Vote Decisions;Leeper & Robison;2020;-0.01;0;APPENDIX 4, Figure OA8, Choice;13;5;6;743
34;1;More Important, but for What Exactly? The Insignificant Role of Subjective Issue Importance in Vote Decisions;Leeper & Robison;2020;0.01;0;APPENDIX 4, Figure OA8, Choice;13;5;6;743
34;1;More Important, but for What Exactly? The Insignificant Role of Subjective Issue Importance in Vote Decisions;Leeper & Robison;2020;0.02;0;APPENDIX 4, Figure OA8, Choice;13;5;6;743
34;1;More Important, but for What Exactly? The Insignificant Role of Subjective Issue Importance in Vote Decisions;Leeper & Robison;2020;0.01;0;APPENDIX 4, Figure OA8, Choice;13;5;6;743
34;1;More Important, but for What Exactly? The Insignificant Role of Subjective Issue Importance in Vote Decisions;Leeper & Robison;2020;0.02;0;APPENDIX 4, Figure OA8, Choice;13;5;6;743
34;1;More Important, but for What Exactly? The Insignificant Role of Subjective Issue Importance in Vote Decisions;Leeper & Robison;2020;-0.005;0;APPENDIX 4, Figure OA8, Choice;13;5;6;743
34;1;More Important, but for What Exactly? The Insignificant Role of Subjective Issue Importance in Vote Decisions;Leeper & Robison;2020;-0.01;0;APPENDIX 4, Figure OA8, Choice;13;5;6;743
34;1;More Important, but for What Exactly? The Insignificant Role of Subjective Issue Importance in Vote Decisions;Leeper & Robison;2020;-0.05;1;APPENDIX 4, Figure OA8, Choice;13;5;6;743
34;1;More Important, but for What Exactly? The Insignificant Role of Subjective Issue Importance in Vote Decisions;Leeper & Robison;2020;-0.025;0;APPENDIX 4, Figure OA8, Choice;13;5;6;743
34;1;More Important, but for What Exactly? The Insignificant Role of Subjective Issue Importance in Vote Decisions;Leeper & Robison;2020;-0.02;0;APPENDIX 4, Figure OA8, Choice;13;5;6;743
35;1;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.05;1;APPENDIX, TABLE A9;6;10;9;190
35;1;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.05;0;APPENDIX, TABLE A9;6;10;9;190
35;1;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.08;1;APPENDIX, TABLE A9;6;10;9;190
35;1;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.09;1;APPENDIX, TABLE A9;6;10;9;190
35;1;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.16;1;APPENDIX, TABLE A9;6;10;9;190
35;1;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.033;0;APPENDIX, TABLE A9;6;10;9;190
35;1;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.05;1;APPENDIX, TABLE A9;6;10;9;190
35;1;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.009;0;APPENDIX, TABLE A9;6;10;9;190
35;1;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.04;0;APPENDIX, TABLE A9;6;10;9;190
35;1;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.06;1;APPENDIX, TABLE A9;6;10;9;190
35;1;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.002;0;APPENDIX, TABLE A9;6;10;9;190
35;1;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.14;1;APPENDIX, TABLE A9;6;10;9;190
35;2;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.015;0;APPENDIX, TABLE A9;6;10;9;203
35;2;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.023;0;APPENDIX, TABLE A9;6;10;9;203
35;2;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.13;1;APPENDIX, TABLE A9;6;10;9;203
35;2;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.16;1;APPENDIX, TABLE A9;6;10;9;203
35;2;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.11;1;APPENDIX, TABLE A9;6;10;9;203
35;2;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.159;1;APPENDIX, TABLE A9;6;10;9;203
35;2;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.005;0;APPENDIX, TABLE A9;6;10;9;203
35;2;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.10;1;APPENDIX, TABLE A9;6;10;9;203
35;2;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.05;1;APPENDIX, TABLE A9;6;10;9;203
35;2;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.04;1;APPENDIX, TABLE A9;6;10;9;203
35;2;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.11;1;APPENDIX, TABLE A9;6;10;9;203
35;2;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.0018;0;APPENDIX, TABLE A9;6;10;9;203
35;3;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.0001;0;APPENDIX, TABLE A9;6;10;9;207
35;3;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.03;0;APPENDIX, TABLE A9;6;10;9;207
35;3;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.12;1;APPENDIX, TABLE A9;6;10;9;207
35;3;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.16;1;APPENDIX, TABLE A9;6;10;9;207
35;3;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.08;1;APPENDIX, TABLE A9;6;10;9;207
35;3;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.05;1;APPENDIX, TABLE A9;6;10;9;207
35;3;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.01;0;APPENDIX, TABLE A9;6;10;9;207
35;3;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.03;0;APPENDIX, TABLE A9;6;10;9;207
35;3;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.08;1;APPENDIX, TABLE A9;6;10;9;207
35;3;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.0911;1;APPENDIX, TABLE A9;6;10;9;207
35;3;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.02;0;APPENDIX, TABLE A9;6;10;9;207
35;3;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.15;1;APPENDIX, TABLE A9;6;10;9;207
35;4;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.02;0;APPENDIX, TABLE A9;6;10;9;185
35;4;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.05;0;APPENDIX, TABLE A9;6;10;9;786
35;4;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.12;1;APPENDIX, TABLE A9;6;10;9;786
35;4;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.17;1;APPENDIX, TABLE A9;6;10;9;786
35;4;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.12;1;APPENDIX, TABLE A9;6;10;9;786
35;4;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.0785;1;APPENDIX, TABLE A9;6;10;9;786
35;4;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.05;1;APPENDIX, TABLE A9;6;10;9;786
35;4;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.016;0;APPENDIX, TABLE A9;6;10;9;786
35;4;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.071;1;APPENDIX, TABLE A9;6;10;9;786
35;4;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.075;1;APPENDIX, TABLE A9;6;10;9;786
35;4;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.014;0;APPENDIX, TABLE A9;6;10;9;786
35;4;Do Voters Prefer Just Any Descriptive Representative? The Case of Multiracial Candidates;Lemi;2020;0.11;1;APPENDIX, TABLE A9;6;10;9;786
36;1;The Logic of Authoritarian Political Selection: Evidence from a Conjoint Experiment in China;Liu;2019;0.065;1;FIGURE 1;7;5;5;332
36;1;The Logic of Authoritarian Political Selection: Evidence from a Conjoint Experiment in China;Liu;2019;0.08;1;FIGURE 1;7;5;5;332
36;1;The Logic of Authoritarian Political Selection: Evidence from a Conjoint Experiment in China;Liu;2019;0.115;1;FIGURE 1;7;5;5;332
36;1;The Logic of Authoritarian Political Selection: Evidence from a Conjoint Experiment in China;Liu;2019;0.05;1;FIGURE 1;7;5;5;332
36;1;The Logic of Authoritarian Political Selection: Evidence from a Conjoint Experiment in China;Liu;2019;0.02;0;FIGURE 1;7;5;5;332
36;1;The Logic of Authoritarian Political Selection: Evidence from a Conjoint Experiment in China;Liu;2019;0.15000000000000002;1;FIGURE 1;7;5;5;332
36;1;The Logic of Authoritarian Political Selection: Evidence from a Conjoint Experiment in China;Liu;2019;0.09;1;FIGURE 1;7;5;5;332
36;1;The Logic of Authoritarian Political Selection: Evidence from a Conjoint Experiment in China;Liu;2019;0.185;1;FIGURE 1;7;5;5;332
36;1;The Logic of Authoritarian Political Selection: Evidence from a Conjoint Experiment in China;Liu;2019;0.015;0;FIGURE 1;7;5;5;332
36;1;The Logic of Authoritarian Political Selection: Evidence from a Conjoint Experiment in China;Liu;2019;0.16;1;FIGURE 1;7;5;5;332
36;1;The Logic of Authoritarian Political Selection: Evidence from a Conjoint Experiment in China;Liu;2019;-0.005;1;FIGURE 1;7;5;5;332
36;1;The Logic of Authoritarian Political Selection: Evidence from a Conjoint Experiment in China;Liu;2019;0.005;1;FIGURE 1;7;5;5;332
36;1;The Logic of Authoritarian Political Selection: Evidence from a Conjoint Experiment in China;Liu;2019;0.22;1;FIGURE 1;7;5;5;332
37;1;Voting for the lesser evil: evidence from a conjoint experiment in Romania;Mares & Visconti;2020;-0.14;1;FIGURE 1;7;5;3;502
37;1;Voting for the lesser evil: evidence from a conjoint experiment in Romania;Mares & Visconti;2020;-0.2;1;FIGURE 1;7;5;3;502
37;1;Voting for the lesser evil: evidence from a conjoint experiment in Romania;Mares & Visconti;2020;-0.07;1;FIGURE 1;7;5;3;502
37;1;Voting for the lesser evil: evidence from a conjoint experiment in Romania;Mares & Visconti;2020;0.04;1;FIGURE 1;7;5;3;502
37;1;Voting for the lesser evil: evidence from a conjoint experiment in Romania;Mares & Visconti;2020;0.07;1;FIGURE 1;7;5;3;502
37;1;Voting for the lesser evil: evidence from a conjoint experiment in Romania;Mares & Visconti;2020;-0.01;0;FIGURE 1;7;5;3;502
37;1;Voting for the lesser evil: evidence from a conjoint experiment in Romania;Mares & Visconti;2020;0.06;1;FIGURE 1;7;5;3;502
37;1;Voting for the lesser evil: evidence from a conjoint experiment in Romania;Mares & Visconti;2020;0.01;0;FIGURE 1;7;5;3;502
37;1;Voting for the lesser evil: evidence from a conjoint experiment in Romania;Mares & Visconti;2020;-0.18;1;FIGURE 1;7;5;3;502
37;1;Voting for the lesser evil: evidence from a conjoint experiment in Romania;Mares & Visconti;2020;-0.32999999999999996;1;FIGURE 1;7;5;3;502
38;1;Biases at the Ballot Box: How Multiple Forms of Voter Discrimination Impede the Descriptive and Substantive Representation of Ethnic Minority Groups;S. Martin;2019;-0.06;1;FIGURE 1;6;1;5;7903
38;1;Biases at the Ballot Box: How Multiple Forms of Voter Discrimination Impede the Descriptive and Substantive Representation of Ethnic Minority Groups;S. Martin;2019;-0.01;0;FIGURE 1;6;1;5;7903
38;1;Biases at the Ballot Box: How Multiple Forms of Voter Discrimination Impede the Descriptive and Substantive Representation of Ethnic Minority Groups;S. Martin;2019;0;0;FIGURE 1;6;1;5;7903
38;1;Biases at the Ballot Box: How Multiple Forms of Voter Discrimination Impede the Descriptive and Substantive Representation of Ethnic Minority Groups;S. Martin;2019;-0.034999999999999996;1;FIGURE 1;6;1;5;7903
38;1;Biases at the Ballot Box: How Multiple Forms of Voter Discrimination Impede the Descriptive and Substantive Representation of Ethnic Minority Groups;S. Martin;2019;-0.14;1;FIGURE 1;6;1;5;7903
38;1;Biases at the Ballot Box: How Multiple Forms of Voter Discrimination Impede the Descriptive and Substantive Representation of Ethnic Minority Groups;S. Martin;2019;-0.1;1;FIGURE 1;6;1;5;7903
38;1;Biases at the Ballot Box: How Multiple Forms of Voter Discrimination Impede the Descriptive and Substantive Representation of Ethnic Minority Groups;S. Martin;2019;-0.065;1;FIGURE 1;6;1;5;7903
38;1;Biases at the Ballot Box: How Multiple Forms of Voter Discrimination Impede the Descriptive and Substantive Representation of Ethnic Minority Groups;S. Martin;2019;0.05;0;FIGURE 1;6;1;5;7903
38;1;Biases at the Ballot Box: How Multiple Forms of Voter Discrimination Impede the Descriptive and Substantive Representation of Ethnic Minority Groups;S. Martin;2019;-0.20500000000000002;1;FIGURE 1;6;1;5;7903
39;1;All Sins are not Created Equal: The Factors that Drive Perceptions of Corruption Severity;E.S. Martin;2020;0.1;1;FIGURE 1, LEFT SIDE PLOT;5;4;4;778
39;1;All Sins are not Created Equal: The Factors that Drive Perceptions of Corruption Severity;E.S. Martin;2020;0.015;0;FIGURE 1, LEFT SIDE PLOT;5;4;4;778
39;1;All Sins are not Created Equal: The Factors that Drive Perceptions of Corruption Severity;E.S. Martin;2020;0.21000000000000002;1;FIGURE 1, LEFT SIDE PLOT;5;4;4;778
39;1;All Sins are not Created Equal: The Factors that Drive Perceptions of Corruption Severity;E.S. Martin;2020;0.03;0;FIGURE 1, LEFT SIDE PLOT;5;4;4;778
39;1;All Sins are not Created Equal: The Factors that Drive Perceptions of Corruption Severity;E.S. Martin;2020;0.085;1;FIGURE 1, LEFT SIDE PLOT;5;4;4;778
39;1;All Sins are not Created Equal: The Factors that Drive Perceptions of Corruption Severity;E.S. Martin;2020;0.09;1;FIGURE 1, LEFT SIDE PLOT;5;4;4;778
39;1;All Sins are not Created Equal: The Factors that Drive Perceptions of Corruption Severity;E.S. Martin;2020;0.135;1;FIGURE 1, LEFT SIDE PLOT;5;4;4;778
39;1;All Sins are not Created Equal: The Factors that Drive Perceptions of Corruption Severity;E.S. Martin;2020;0.24500000000000002;1;FIGURE 1, LEFT SIDE PLOT;5;4;4;778
39;1;All Sins are not Created Equal: The Factors that Drive Perceptions of Corruption Severity;E.S. Martin;2020;-0.14500000000000002;1;FIGURE 1, LEFT SIDE PLOT;5;4;4;778
39;1;All Sins are not Created Equal: The Factors that Drive Perceptions of Corruption Severity;E.S. Martin;2020;-0.195;1;FIGURE 1, LEFT SIDE PLOT;5;4;4;778
40;1;Multi-dimensional policy preferences in the 2015 British general election: A conjoint analysis;Matsuo & Lee;2018;-0.03;1;FIGURE 2;5;4;5;1395
40;1;Multi-dimensional policy preferences in the 2015 British general election: A conjoint analysis;Matsuo & Lee;2018;0.034999999999999996;1;FIGURE 2;5;4;5;1395
40;1;Multi-dimensional policy preferences in the 2015 British general election: A conjoint analysis;Matsuo & Lee;2018;0.06;1;FIGURE 2;5;4;5;1395
40;1;Multi-dimensional policy preferences in the 2015 British general election: A conjoint analysis;Matsuo & Lee;2018;0.01;0;FIGURE 2;5;4;5;1395
40;1;Multi-dimensional policy preferences in the 2015 British general election: A conjoint analysis;Matsuo & Lee;2018;-0.115;1;FIGURE 2;5;4;5;1395
40;1;Multi-dimensional policy preferences in the 2015 British general election: A conjoint analysis;Matsuo & Lee;2018;-0.01;0;FIGURE 2;5;4;5;1395
40;1;Multi-dimensional policy preferences in the 2015 British general election: A conjoint analysis;Matsuo & Lee;2018;0.03;1;FIGURE 2;5;4;5;1395
40;1;Multi-dimensional policy preferences in the 2015 British general election: A conjoint analysis;Matsuo & Lee;2018;-0.19;1;FIGURE 2;5;4;5;1395
40;1;Multi-dimensional policy preferences in the 2015 British general election: A conjoint analysis;Matsuo & Lee;2018;-0.09;1;FIGURE 2;5;4;5;1395
40;1;Multi-dimensional policy preferences in the 2015 British general election: A conjoint analysis;Matsuo & Lee;2018;-0.015;1;FIGURE 2;5;4;5;1395
40;1;Multi-dimensional policy preferences in the 2015 British general election: A conjoint analysis;Matsuo & Lee;2018;-0.02;0;FIGURE 2;5;4;5;1395
40;1;Multi-dimensional policy preferences in the 2015 British general election: A conjoint analysis;Matsuo & Lee;2018;0.025;1;FIGURE 2;5;4;5;1395
41;1;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.05;1;APPENDIX 1A ;5;8;5;331
41;1;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.15;1;APPENDIX 1A ;5;8;5;331
41;1;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.09;1;APPENDIX 1A ;5;8;5;331
41;1;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.08;1;APPENDIX 1A ;5;8;5;331
41;1;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.013;1;APPENDIX 1A ;5;8;5;331
41;1;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.09;1;APPENDIX 1A ;5;8;5;331
41;1;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.03;0;APPENDIX 1A ;5;8;5;331
41;1;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.00;0;APPENDIX 1A ;5;8;5;331
41;1;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.09;1;APPENDIX 1A ;5;8;5;331
41;1;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.08;1;APPENDIX 1A ;5;8;5;331
41;1;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.01;0;APPENDIX 1A ;5;8;5;331
41;1;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.05;1;APPENDIX 1A ;5;8;5;331
41;2;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.04;0;APPENDIX 1A ;5;8;5;242
41;2;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.15;1;APPENDIX 1A ;5;8;5;242
41;2;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.11;1;APPENDIX 1A ;5;8;5;242
41;2;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.11;1;APPENDIX 1A ;5;8;5;242
41;2;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.16;1;APPENDIX 1A ;5;8;5;242
41;2;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.20;1;APPENDIX 1A ;5;8;5;242
41;2;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.07;1;APPENDIX 1A ;5;8;5;242
41;2;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.00;0;APPENDIX 1A ;5;8;5;242
41;2;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.10;1;APPENDIX 1A ;5;8;5;242
41;2;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.07;1;APPENDIX 1A ;5;8;5;242
41;2;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.05;1;APPENDIX 1A ;5;8;5;242
41;2;Citizen preferences about border arrangements in divided societies: Evidence from a conjoint experiment in Northern Ireland;Morgan-Jones, Sudulich, Cochrane, & Loizides;2020;0.11;1;APPENDIX 1A ;5;8;5;242
42;1;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.09;1;FIGURE 2;7;5;6;2484
42;1;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.14;1;FIGURE 2;7;5;6;2484
42;1;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.09;1;FIGURE 2;7;5;6;2484
42;1;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.05;1;FIGURE 2;7;5;6;2484
42;1;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.06;1;FIGURE 2;7;5;6;2484
42;1;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.1;1;FIGURE 2;7;5;6;2484
42;1;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.11;1;FIGURE 2;7;5;6;2484
42;1;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.09;1;FIGURE 2;7;5;6;2484
42;1;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.04;1;FIGURE 2;7;5;6;2484
42;1;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.12;1;FIGURE 2;7;5;6;2484
42;1;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.2;1;FIGURE 2;7;5;6;2484
42;1;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.16;1;FIGURE 2;7;5;6;2484
42;1;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.08;1;FIGURE 2;7;5;6;2484
42;1;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.06;1;FIGURE 2;7;5;6;2484
42;1;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.07;1;FIGURE 2;7;5;6;2484
42;1;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.07;1;FIGURE 2;7;5;6;2484
42;1;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.08;1;FIGURE 2;7;5;6;2484
42;2;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.08;1;FIGURE 2;7;5;6;2293
42;2;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.14;1;FIGURE 2;7;5;6;2293
42;2;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.09;1;FIGURE 2;7;5;6;2293
42;2;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.03;1;FIGURE 2;7;5;6;2293
42;2;Why Partisans Do Not Sort: The Constraints on Political Segregation;Mummolo & Nall;2017;0.035;1;FIGURE 2;7;5;6;2293
